# Torres Amat 1823 — dominio público (texto íntegro del Antiguo Testamento). Traducción de la Vulgata latina al español por
# don Félix Torres Amat (1772-1847), publicada entre 1823 y 1825.
# Source : module SWORD TorresAmat du projet OmarGonD/biblia-elim (reconstruction OCR de l'édition de 1882 conservée à Internet Archive,
# GPL-2.0-or-later ; le texte de Torres Amat lui-même est dominio público). Le module couvre 94 % des versets ; le
# texte contient des erratas résiduelles d'OCR et n'est pas révisé (versets perdus laissés en creux).
# Versification convertie Vulgate -> massorétique (BHSA, numérotation BHS : Deut 29:1, Isa 8:23, Joël 4 ch., Malachie
# 3 ch., etc.) : Psaumes Vulgate renumérotés (fusions 9/10,
# 113/114/115, 146/147 ; titres de psaumes conservés comme verset 1,
# convention BHSA), additions deutérocanoniques exclues (Daniel
# 3:24-90, 13-14 ; Esther Vulgate 10:4-13, 11-16), défauts OCR du
# module exclus (doublon 1 Rois 4, index des prophètes collé en
# Osée 1, Jérémie 1 perdu — copie numérotée de 2:1-7 mappée en
# Jérémie 2, secondes moitiés de versets). Calibré verset par
# verset contre la base BHSA ; voir scripts/extract_torres_amat.py.
# Format : nom_BHSA	chapitre	verset	texte_espagnol
Jeremia	42	3	Y háganos conocer el Señor Dios tuyo el camino que debemos seguir, y aquello que hemos de hacer
Jeremia	42	4	Respondióles el Profeta Jeremías: Bien está, hé aquí que voy á hacer oracion al Señor Dios vuestro, conforme me lo habeis pedido: cualquiera cosa que me responda el Señor, yo os la manifestaré sin ocultaros nada
Jeremia	42	5	Y dijeron ellos á Jeremías: Sea el Señor entre nosotros testigo de la verdad, y sinceridad nuestra, y castiguenos, si no cumpliéremos fielmente todo cuanto nos mandare decir por tu boca el Señor Dios tuyo
Jeremia	42	6	Yaseacosa favorable, ya sea adversa, obedeceremos á la voz del Señor Dios nuestro, á quien te enviamos; para que, obedeciendo á la voz del Señor Dios nuestro, nos vaya prósperamente
Jeremia	42	7	Pasados pues diez dias, habló el Señor á Jeremías
Jeremia	42	8	El cual llamó á Johanan, hijo de Caree, y ú4 todos los oficiales de guerra que con él estaban, y á todo el pueblo, chicos y erandes
Jeremia	42	9	Y les dijo: Esto dice el Señor Dios de Israél á quien me habeis enviado, para que expusiese humildemente vuestros ruegos ante su acatamiento
Jeremia	42	10	Si permaneciereis quietos en esta tierra, yO Os restauraré, y no os destruiré: os plantaré, y no os arrancaré; porque yo estoy aplacado con el castigo que os he enviado
Jeremia	42	11	No temais al rey de Babylonia, del cual teneis tanto miedo; no le temais, dice el Señor, porque yo soy con vosotros para salvaros, y libraros de sus manos
Jeremia	42	12	Y usaré con vosotros de misericordia, y me apiadaré de vosotros, y haré que habiteis en vuestra tierra
Jeremia	42	13	Mas si vosotros dijereis: No queremos permanecer en esta tierra, ni escuchar lo que dice el Señor Dios nuestro
Jeremia	42	14	Y continuais diciendo: No, no; sino que nos vamos á la tierra de Egypto, en donde no veremos guerra, ni olremos sonido de trompetas, ni padeceremos hambre; y allí permaneceremos
Jeremia	42	15	En este caso oid ahora, ob restos de Judá, lo que dice el Señor: Esto dice el Señor de los ejércitos, el Dios de Israél: Si vosotros os obstinais en querer ir á Esypto, y fuereis á habitar allí
Jeremia	42	16	Allfen la tierra de Eeypto os alcanzará la espada que vosotros temeis: y la hambre de que recelais vosotros, alli en Esypto se os echará encima, y allí hallareis la muerte
Jeremia	42	17	Y todos cuantos se habrán obstinado en querer ir á Esypto para habitar allí, perecerán al tilo de la espada, y de hambre, y de peste: no quedará ninguno de ellos con vida, ni escapará del castigo que yo descargaré sobre ellos
Jeremia	42	18	Porque esto dice el Señor de los ejércitos, el Dios de Israél: Al modo que se encendió mi furor y mi indignación contra los moradores de Jerusalem; del mismo modo se encenderá contra vosotros la indignación mia, cuando habreis entrado en Esypto: y sereis objeto de execración, y de pasmo, y de maldicion, y de oprobio, y nunca jamás volvereis á ver este lugar
Jeremia	42	19	Oh restos de Judá, el Señor es el que os dice: No vayais á Esypto:tened bien presente que yo os he protestado en este clía
Jeremia	42	20	(ue os habeis engañado á vosotros mismos, pues me habeis enviado á hablar al Señor Dios nuestro, diciendo: Ruega por nosotros al señor Dios nuestro; y todo aquello que te dirá el Señor Dios nuestro, anúneianoslo del mismo modo, y Jo practicaremos
Jeremia	42	21	Y hoy os lo he referido, y vosotros no habeis querido AA
Jeremia	42	22	Ahora bien, tened entendido de cierto que morireis al ) filo de la espada, y de hambre, y de peste, allí donde habeis querido ir á habitar,
Jeremia	43	1	Y así que Jeremías hubo concluido de hablar al pueblo todas las palabras del Señor Dios de ellos, palabras todas que el Señor Dios suyo le habia enviado á decirles
Jeremia	43	2	Respondieron Azarias hijo de Osaías, y Johanan hijo de Caree, y todos aquellos hombres soberbios, y dijeron á Jeremías: Mientes en lo que dices. No te ha enviado el Señor Dios nuestro á decirnos: No vayais á habitar en Egypto
Jeremia	43	3	Sino que Baruch hijo de Nerías te instiga contra nogsotros, para entregarnos en manos de los Chaldéos, y hacernos morir, y llevarnos ó los demás á Babylonia
Jeremia	43	4	No obedecieron pues Johanan hijo de Caree, y todos los oficiales de guerra, y todo el pueblo ála voz del Señor de perTAE manecer en la tierra de Judá
Jeremia	43	5	Sino que Johanan, hijo de Caree, y todos los oficiales de / guerra, cogieron todos los restos de Judá que habian vuelto á habitar en la tierra de Judá, de todas las regiones por las cuales habian antes sido dispersos
Jeremia	43	6	A hombres, y mujeres, y niños, y á las hijas del rey, y á todas las personas que habia dejado Nabuzardan general del ejército con Godolias hijo de Ahicam, hijo de Saphan, y al Profeta Jeremías, y á Baruch hijo de Nerías
Jeremia	43	7	Y entraron en tierra de Egypto; pues no obedecieron á la voz del Señor: y llegaron hasta Taphnis su capital
Jeremia	43	8	Y habló el Señor á Jeremías en Taphnis, diciendo
Jeremia	43	9	Toma en tu mano unas piedras grandes, y escóndelas en la bóveda que hay debajo de la pared de ladrillos, á la puerta del palacio de Pharaon, en Taphnis, á presencia de algunos Judíos
Jeremia	43	10	Y les dirás á estos: Así habla el Señor de los ejércitos, el Dios de Israél: Hé aquí que enviaré á llamar á Nabuchodonosor rey de Babylonia, mi siervo, y eolocaré su trono sobre estas piedras que he escondido, y asentará su solio sobre ellas
Jeremia	43	11	Y vendrá y azotará la tierra de Esypto: aquellos que he destinado á la muerte, morirán: irán al cautiverio aquellos que al cautiverio son destinados; y los que lo son á morir al filo de la espada, al filo de la espada morirán
Jeremia	43	12	Y pegará fuego á los templos de los dioses de Egypto, y los abrasará, y se llevará cautivos sus ídolos; y se vestirá de los despojos de Egypto, como el pastor se cubre con su capa, y se Irá de allí en paz
Jeremia	43	13	Y hará pedazos las estátuas de la casa d templo del Sol, que hay en tierra de Egypto, é incendiará los templos de los dioses de Esypto
Jeremia	44	1	Palabra de Dios anunciada á todos los Judíos que habitaban en tierra de Egypto, en Mágdalo, y en Taphnis, y Memphis, y en la tierra de Phatures, por boca del Profeta Jeremías, el cual decia
Jeremia	44	2	Así habla el Señor de los ejércitos, el Dios de Israél: Vosotros habeis visto todos los castigos que yo he enviado sobre Jerusalem, y sobre todas las ciudades de Judá; y hé aquí que ellas están en el dia de hoy desiertas y despobladas
Jeremia	44	3	Por causa de la maldad que ellos cometieron para provocar mi indignacion, yéndose á ofrecersacrificios, yá adorar á dioses ajenos, desconocidos de ellos, de vosotros, y de vuestros padres. Tú has exclamado:¡; lo Ay infeliz de mí! porque el Sony ha añadido dolor á mi Cansado estoy de gemir, y no he hallado reposo alguno
Jeremia	44	4	Yo muy solícito os envié mis siervos los profetas; los envié para deciros: No hagais cosas tan abominables, y que tanto aborrece mi alma. Esto dice el Señor: Tú le dirás: Héaquií que yo destruyo aquellos que habia ensalzado, y arranco los que habia planta do, y á toda esta tierra d nacion entert
Jeremia	44	5	Mas no quisieron escuchar, ni dar oidos á eso para convertirse de sus maldades, y abstenerse de ofrecer sacrificios á los dioses extraños. ¿Y tú pides para tí portentos ó COSAS gn andes? No tienes que pedirlas; porque hé aquí que yo enviaré desastres sobre todos los hombres, dice el Señor; pero á tí te salvaré la vida en cualquier lugar á donde vayas
Jeremia	44	6	Y encendióse mi indignacion, y el furor mio, y estalló en las ciudades de Judá, y en las plazas de Jerusalem, y quedaron convertidas en un desierto, y desolación, como se ve hoy dia. -
Jeremia	44	7	Ahora, pues, esto dice el Señor de los ejércitos, el Dios de Israél: ¿Por qué motivo haceis tan grande mal contra vos-otros mismos, acarreando la muerte á hombres, y á mujeres, y á los párvulos, y á los niños de pecho que hay en Judá, de tal suerte que no quede nadie de vosotros
Jeremia	44	8	Provocándome con los ¿idolos obra de vuestras manos, sacrificando á los dioses ajenos en tierra de Eegypto, á donde habeis venido á habitar, para perecer infelizmente, y ser la maldicion, y el oprobio de todas las gentes en la tierra?
Jeremia	44	9	¡Acaso os habeis ya olvidado de los pecados de vuestros padres, y de los pecados de los reyes de Judá, y de los pecados de sus mujeres, y de los pecados vuestros, y de los de vuestras mujeres, cometidos en tierra de Judá, y en los barrios de Jerusalem?
Jeremia	44	10	Hasta ahora no se han limpiado todavía de ellos, ni han tenido respeto ninguno, ni han observado la Ley del Sefor, ni los mandamientos que os intimé á vosotros y á vuestros padres
Jeremia	44	11	Por tanto, esto dice el Señor de los ejércitos, el Dios de Israél: Hé aquí que os miraré con rostro airado, y destruiré á toda Judá
Jeremia	44	12	Y me dirigiré despues contra los restos de Judá, que se obstinaron en meterse en tierra de Eesypto para morar allí: y allí en tierra de Egypto serán consamidos, pereciendo al filo de la espada, y de hambre: y desde el mas chico hasta el mas orande serán consumidos, muriendo pasados á cuchillo, ó de hambre, y serán objeto de execracion, de terror, de maldición, y de oprobio
Jeremia	44	13	Y castigaré á los Judíos que habitan en Esypto, como he castigado á los de Jerusalem, con la espada, con la hambre, y con la peste
Jeremia	44	14	No habrá nadie que se escape: y del resto de los Judíos que viven peregrinando en la tierra de Egypto, no habrá nineguno que vuelva á la tierra de Judá, á la cual tanto suspiran ellos volver para habitarla: no volverán á ella sino aquellos que huirán de Egypto
Jeremia	44	15	Entonces respondieron á Jeremías todos los hombres (los cuales sabian que sus mujeres ofrecian sacrificios á los dioses extraños), y todas las mujeres, de que habia allí gran muchedumbre, y todo el pueblo de /srael que habitaba en tierra de Esypto en Phatures, y le dijeron
Jeremia	44	16	Acerca de lo que tú nos has hablado en nombre del Señor, no queremos obedecerte
Jeremia	44	17	Sino que absolutamente haremos todo cuanto nos pareciere bien; y ofreceremos sacrificios y libaciones á Diana la reina del cielo, conforme lo hemos practicado nosotros, y nuestros padres, y nuestros reyes, y nuestros príncipes en las ciudades de Judá, y en las plazas de Jerusalem: con lo cual tuvimos abundancia de pan, y fuimos felices, y no vimos ninguna
Jeremia	44	18	Desde aquel tiempo, empero, en que dejamos de ofrecer sacrificios y libaciones á la reina del cielo, estamos faltos de todo, y nos vemos consumidos por la espada y por la hambre, j
Jeremia	44	19	Que si nosotras? ofrecemos sacrificios y libaciones á la reina del cielo, ¿por ventura le hemos hecho la ofrenda de las tortas, para tributarla culto, y ofrecerla libaciones, sin consentimiento de nuestros maridos?
Jeremia	44	20	Entonces Jeremías habló á todo el pueblo contra los hombres, y contra las mujeres, y contra la plebe toda, que tal respuesta le habian dado, y les dijo
Jeremia	44	21	¿Acaso el Señor no tuvo presentes, y no se irritó su corazon con aquellos sacrificios infames que ofreciais en las ciudades de Judá y en las plazas de Jerusalem vosotros y vuestros padres, vuestros reyes, y vuestros príncipes, y el pueblo de aquella tierra?
Jeremia	44	22	Ya el Señor no podia soportaros mas, por causa de vuestras perversas inelinaciones, y por las abominaciones que cometisteis; y así ha sido asolado vuestro país, y hecho un objeto de espanto y de maldicion, y sin habitante ninguno como se halla en el día
Jeremia	44	23	Porque sacrificastels á los ídolos, y pecasteis contra el Señor: porque no quisisteis escuchar la voz del Señor, ni 0bservar su Ley, ni sus mandamientos, é instrucciones; por eso os han sobrevenido estas desgracias que se ven hoy dia
Jeremia	44	24	Y dijo Jeremías á todo el pueblo, y á las mujeres todas: Escuehad la palabra del Señor, vosotros todos los del pueblo de Judá que estais en tierra de Egypto
Jeremia	44	25	Esto dice el Señor de los ejércitos, el Dios de Israél: Vosotros y vuestras mujeres habeis pronunciado con vuestra boca, y habeis ejecutado con vuestras manos aquello que decials: Cumplamos los votos que hicimos de ofrecer sacrificios y libaciones á la rema del cielo. En efecto vosotros cumplisteis vuestros votos, y los pusisteis por obra
Jeremia	44	26	Por tanto, old la palabra del Señor todos los de Judá que vivís en tierra de Esypto: Hé aquí que yo he jurado por mi grande Nombre, dice el Señor, que de nineun modo será pronunciado mas en toda la tierra de Esypto el Nombre mio, por la boca de Judío alguno, diciendo: Vive el Señor Dios
Jeremia	44	27	Mirad:yo estaré velando sobre, ellos para su daño, y no para su bien; y todos cuantos hombres de Judá se hallan en Esypto, perecerán al filo de la espada, y de hambre, hasta que del todo sean exterminados
Jeremia	44	28	Mas aquellos pocos que se librarán de la espada saliendo de Egypto, estos volverán á la tierra de Judá; y todos los residuos del pueblo de Judá que han entrado en Egypto para vivir allí, conocerán si se verificará mi palabra ó la de ellos
Jeremia	44	29	Y ved aquí una señal, dice el Señor, de que yo he de castigaros en este lugar; para que conozcals que verdaderamente se cumplirán mis palabras contra vosotros para vuestro castigo
Jeremia	44	30	Esto dice el Señor: Hé aquí que yo entregaré á Pharaon Ephree, Faphres, rey de Esypto, en poder de sus enemigos, en manos de aquellos que buscan su perdicion; así como entregué á Sedecías, rey de Judá, en manos de Nabuchodonosor, rey de Babylonia, enemigo suyo, que buscaba cómo perderle f,
Jeremia	45	1	Palabras que dijo el Profeta Jeremías á Baruch, hijo de Nerías, cuando éste escribió en el libro aquellas cosas que le dictó Jeremías, en el año cuarto de Joakim hijo de Josías rey de Judá. Dijo Jeremías
Jeremia	45	2	Esto te dice á tí, oh Baruch, el Señor, el Dios de Israél
Jeremia	45	3	Tú has exclamado:¡; lo Ay infeliz de mí! porque el Sony ha añadido dolor á mi Cansado estoy de gemir, y no he hallado reposo alguno
Jeremia	45	4	Esto dice el Señor: Tú le dirás: Héaquií que yo destruyo aquellos que habia ensalzado, y arranco los que habia planta do, y á toda esta tierra d nacion entert
Jeremia	45	5	¿Y tú pides para tí portentos ó COSAS gn andes? No tienes que pedirlas; porque hé aquí que yo enviaré desastres sobre todos los hombres, dice el Señor; pero á tí te salvaré la vida en cualquier lugar á donde vayas
Jeremia	46	1	Palabra que dijo el Señor á Jeremías Profeta, contra las naciones
Jeremia	46	2	Contra el Egypto, contra el ejército de Pharaon Nechao, rey de Egypto, que estaba junto al rio Euphrates, en Charcamis, y que fué desbaratado por Nabuchodonosor, rey de Babylonia, el año cuarto de Joakim, hijo de Josías, rey de Judá, dijo
Jeremia	46	3	Preparad en hora buena los escudos y las rodelas, y salid al combate
Jeremia	46	4	Uncid los caballos á los carros de querra: soldados de á caballo montad, poneos los morriones, acicalad las lanzas, revestíos de las corazas
Jeremia	46	5	Pero ¿qué sucederá? Los ví despavoridos, y que volvian las espaldas, muertos sus valientes: huian azorados sin volverse á mirar atrás: el terror se esparce por todas partes, dice el Señor
